taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
3661733	Melanochyla bracteata King	3661733	Melanochyla bracteata King	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Melanochyla	7321773	Melanochyla bracteata	3661733	NT
3662545	Mangifera longipetiolata King	8394304	Mangifera quadrifida Jack	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Mangifera	3075453	Mangifera quadrifida	8394304	NE
3686148	Olax psittacorum (Lam.) Vahl	3686148	Olax psittacorum (Lam.) Vahl	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Santalales	934	Olacaceae	6662	Olax	7326443	Olax psittacorum	3686148	CR
3694172	Erythroxylum burmanicum Griff.	7284882	Erythroxylum cuneatum (Miq.) Kurz	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Erythroxylaceae	6686	Erythroxylum	2873937	Erythroxylum cuneatum	7284882	NE
3694915	Schuurmansiella angustifolia (Hook.fil.) Hallier fil.	3694915	Schuurmansiella angustifolia (Hook.fil.) Hallier fil.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Ochnaceae	6642	Schuurmansiella	7326695	Schuurmansiella angustifolia	3694915	NT
3714429	Kayea elegans King	3714429	Kayea elegans King	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Calophyllaceae	4907584	Kayea	7330115	Kayea elegans	3714429	LC
3714789	Garcinia dryobalanoides Pierre	3714789	Garcinia dryobalanoides Pierre	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Clusiaceae	6646	Garcinia	3189556	Garcinia dryobalanoides	3714789	NE
3744154	Knema steenisii W.J.de Wilde	3744154	Knema steenisii W.J.de Wilde	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Myristicaceae	2439	Knema	7333596	Knema steenisii	3744154	VU
3751789	Oreogrammitis caespitosa (Blume) Parris	3751789	Oreogrammitis caespitosa (Blume) Parris	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Oreogrammitis	7177267	Oreogrammitis caespitosa	3751789	NE
3752140	Prosaptia celebica (Blume) Tagawa & K.Iwats.	3752140	Prosaptia celebica (Blume) Tagawa & K.Iwats.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Prosaptia	3751346	Prosaptia celebica	3752140	NE
3774573	Lissospermum pedunculosum (Miq.) Bremek.	3779082	Strobilanthes pedunculosa Miq.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Strobilanthes	6359394	Strobilanthes pedunculosa	3779082	NE
3779368	Strobilanthes obesa Benoist	3779368	Strobilanthes obesa Benoist	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Strobilanthes	6359394	Strobilanthes obesa	3779368	NE
3780181	Rostellularia lanceolata Bremek.	3780181	Rostellularia lanceolata Bremek.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Rostellularia	3769275	Rostellularia lanceolata	3780181	NE
3782383	Anthobembix brassii A.C.Sm.	3782726	Steganthera parvifolia (Perkins) Kaneh. & Hatus.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Monimiaceae	2494	Steganthera	7264550	Steganthera parvifolia	3782726	NE
3782689	Steganthera riparia Kaneh. & Hatus.	3782888	Steganthera hirsuta (Warb.) Perkins	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Monimiaceae	2494	Steganthera	7264550	Steganthera hirsuta	3782888	NE
3787385	Guioa multijuga Welzen	3787385	Guioa multijuga Welzen	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Guioa	7265035	Guioa multijuga	3787385	VU
3844543	Gentiana alpinipalustris P.Royen	3840320	Gentiana cruttwellii Harry Sm.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Gentianaceae	2503	Gentiana	3170037	Gentiana cruttwellii	3840320	NE
3865059	Osbeckia rubicunda Arn.	3865059	Osbeckia rubicunda Arn.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Osbeckia	3231554	Osbeckia rubicunda	3865059	NE
3891796	Orthosiphon thymiflorus (Roth) Sleesen	3891796	Orthosiphon thymiflorus (Roth) Sleesen	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Orthosiphon	6410205	Orthosiphon thymiflorus	3891796	NE
4031000	Elaeocarpus celebesianus Baker fil.	4031000	Elaeocarpus celebesianus Baker fil.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Elaeocarpaceae	2435	Elaeocarpus	3152094	Elaeocarpus celebesianus	4031000	NE
4073117	Durio kutejensis (Hassk.) Becc.	4073117	Durio kutejensis (Hassk.) Becc.	19	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Durio	3152229	Durio kutejensis	4073117	VU
4102589	Elatostema megacephalum W.T.Wang	4102589	Elatostema megacephalum W.T.Wang	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Elatostema	2984362	Elatostema megacephalum	4102589	NE
4144744	Isachne arfakensis Ohwi	4144744	Isachne arfakensis Ohwi	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Isachne	2703543	Isachne arfakensis	4144744	NE
4157865	Begonia laevis Ridl.	4157865	Begonia laevis Ridl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Begoniaceae	6638	Begonia	2874710	Begonia laevis	4157865	NE
4172220	Diplycosia caudatifolia Sleumer	11136155	Gaultheria caudatifolia (Sleumer) Kron & P.W.Fritsch	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Gaultheria	2882751	Gaultheria caudatifolia	11136155	NE
4176160	Laurus subumbelliflora Blume	4180340	Litsea subumbelliflora (Blume) Ng	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Lauraceae	6688	Litsea	3033976	Litsea subumbelliflora	4180340	LC
4179697	Litsea verruculata Koord. & Valeton	4179697	Litsea verruculata Koord. & Valeton	3	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Lauraceae	6688	Litsea	3033976	Litsea verruculata	4179697	NE
4185425	Piper mestonii F.M.Bailey	4185425	Piper mestonii F.M.Bailey	28	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Piper	3075433	Piper mestonii	4185425	NE
4195058	Balanophora reflexa Becc.	4195058	Balanophora reflexa Becc.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Santalales	934	Balanophoraceae	2401	Balanophora	7147880	Balanophora reflexa	4195058	NE
5292118	Scirpodendron costatum Kurz	5292116	Scirpodendron ghaeri (Gaertn.) Merr.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Scirpodendron	5292114	Scirpodendron ghaeri	5292116	NE
5319340	Hetaeria anomala Lindl.	5319340	Hetaeria anomala Lindl.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Hetaeria	2828018	Hetaeria anomala	5319340	NE
5321744	Diuris fryana Ridl.	5321744	Diuris fryana Ridl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Diuris	2833966	Diuris fryana	5321744	NE
5337008	Lasianthus sterrophyllus Merr.	5337008	Lasianthus sterrophyllus Merr.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Lasianthus	2902349	Lasianthus sterrophyllus	5337008	NE
5339669	Gaertnera grisea Hook.f. ex C.B.Clarke	5339669	Gaertnera grisea Hook.f. ex C.B.Clarke	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Gaertnera	2912490	Gaertnera grisea	5339669	NE
5421070	Calophyllum calaba L.	5421070	Calophyllum calaba L.	18	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Calophyllaceae	4907584	Calophyllum	3189443	Calophyllum calaba	5421070	NE
5558564	Ardisia petocalyx Scheff.	5558564	Ardisia petocalyx Scheff.	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Ardisia	3169458	Ardisia petocalyx	5558564	NE
5558704	Ardisia depressa C.B.Clarke	7618793	Ardisia floribunda Roem. & Schult.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Ardisia	3169458	Ardisia floribunda	7618793	NE
5644804	Athyrium archboldii Copel.	5644804	Athyrium archboldii Copel.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Athyriaceae	4922264	Athyrium	2650888	Athyrium archboldii	5644804	NE
6135880	Lindernia ruelloides (Colsm.) Pennell	10937493	Bonnaya ruelloides (Colsm.) Spreng.	54	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Linderniaceae	4160847	Bonnaya	8398900	Bonnaya ruelloides	10937493	NE
6136152	Cosmarium freemanii W. & G.S.West	6136152	Cosmarium freemanii W. & G.S.West	2	SPECIES	ACCEPTED	Plantae	6	Charophyta	7819616	Zygnematophyceae	333	Zygnematales	642	Desmidiaceae	8849	Cosmarium	7663100	Cosmarium freemanii	6136152	NE
6136274	Bazzania japonica (Sande Lac.) Lindb.	6136274	Bazzania japonica (Sande Lac.) Lindb.	1	SPECIES	ACCEPTED	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lepidoziaceae	2280	Bazzania	2689059	Bazzania japonica	6136274	NE
6793287	Capura alata (Blume) Teijsm. & Binn.	3785289	Lepisanthes alata (Blume) Leenh.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Lepisanthes	7264784	Lepisanthes alata	3785289	NE
7288627	Bolbitis appendiculata (Willd.) K.Iwats.	7288627	Bolbitis appendiculata (Willd.) K.Iwats.	31	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Bolbitis	2650960	Bolbitis appendiculata	7288627	LC
7299013	Shorea parvistipulata F.Heim	7299013	Shorea parvistipulata F.Heim	43	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Dipterocarpaceae	6645	Shorea	10803341	Shorea parvistipulata	7299013	LC
7300666	Laportea bulbifera (Siebold & Zucc.) Wedd.	7300666	Laportea bulbifera (Siebold & Zucc.) Wedd.	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Laportea	2984461	Laportea bulbifera	7300666	NE
7301357	Pahudia Miq.	2968148	Afzelia Sm.	1	GENUS	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Afzelia	2968148			
7311289	Pimelea hispida R.Br.	7311289	Pimelea hispida R.Br.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Thymelaeaceae	2428	Pimelea	7661118	Pimelea hispida	7311289	NE
7330880	Ardisia ternatensis Scheff.	7330880	Ardisia ternatensis Scheff.	17	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Ardisia	3169458	Ardisia ternatensis	7330880	NE
7356742	Aglaia dookoo Griff.	3190478	Lansium domesticum Corrêa	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Meliaceae	2397	Lansium	3190477	Lansium domesticum	3190478	NE
7396774	Leptostomum intermedium Broth.	2677553	Leptostomum densum Thwaites & Mitt.	1	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Bryales	1333	Leptostomataceae	9382367	Leptostomum	2677546	Leptostomum densum	2677553	NE
7419348	Dianthus glacialis Haenke	7419348	Dianthus glacialis Haenke	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Dianthus	3085411	Dianthus glacialis	7419348	NE
7454678	Cissus tuberculata Blume	5658316	Tetrastigma mutabile (Blume) Planch.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Vitales	7222050	Vitaceae	6672	Tetrastigma	3039263	Tetrastigma mutabile	5658316	NE
7504065	Amaranthus tricolor var. tristis (L.) Thell.	5384397	Amaranthus tricolor L.	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Amaranthus	3085074	Amaranthus tricolor	5384397	
7522632	Pimelea preissii Meisn.	7522632	Pimelea preissii Meisn.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Thymelaeaceae	2428	Pimelea	7661118	Pimelea preissii	7522632	NE
7526669	Goodyera R.Br.	7526669	Goodyera R.Br.	62	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Goodyera	7526669			NE
7529533	Canna ×hybrida Rodigas	7529533	Canna ×hybrida Rodigas	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Cannaceae	8497	Canna	2762470	Canna hybrida	7529533	NE
7595963	Hetaeria elongata Lindl., 1832	7595963	Hetaeria elongata Lindl., 1832	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Hetaeria	2828018	Hetaeria elongata	7595963	NE
7642427	Papuacalia Veldkamp	7642427	Papuacalia Veldkamp	5	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Papuacalia	7642427			
7646304	Diospyros malayana var. aequabilis Bakh.	4070389	Diospyros andamanica (Kurz) Bakh.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ebenaceae	6709	Diospyros	3030169	Diospyros andamanica	4070389	
7659588	Bazzania horridula Schiffn.	7659588	Bazzania horridula Schiffn.	2	SPECIES	ACCEPTED	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lepidoziaceae	2280	Bazzania	2689059	Bazzania horridula	7659588	NE
7738625	Dicranum zollingerianum Müll.Hal.	7610742	Campylopus fragilis subsp. zollingerianus (Müll.Hal.) J.-P.Frahm	1	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Dicranales	1335	Leucobryaceae	3230064	Campylopus	2674696	Campylopus fragilis	5281998	NE
7741172	Selaginella pennula (Desv.) Spring	4940372	Selaginella involvens (Sw.) Spring	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Selaginellales	420	Selaginellaceae	6724	Selaginella	2688177	Selaginella involvens	4940372	NE
7749726	Oudemansia korthalsii Miq.	7748251	Helicteres integerrima Korth.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Helicteres	3152154	Helicteres integerrima	7748251	NE
7840648	Jungermannia vulcanicola (Schiffn.) Steph.	9406555	Solenostoma vulcanicola (Schiffn.) Nyushko ex Potemkin & Sofronova	12	SPECIES	SYNONYM	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Solenostomataceae	6128	Solenostoma	8123202	Solenostoma vulcanicola	9406555	NE
7859912	Riccardia scabra Schiffn.	7663027	Riccardia crassa (Schwägr.) C.Massal.	8	SPECIES	SYNONYM	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Aneuraceae	6125	Riccardia	2689531	Riccardia crassa	7663027	NE
7874648	Fissidens bryoides var. schmidii (Müll.Hal.) R.S.Chopra & S.S.Kumar	5283006	Fissidens crispus Mont.	2	VARIETY	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Dicranales	1335	Fissidentaceae	4643	Fissidens	2673216	Fissidens crispus	5283006	
7902315	Pteris indica Poir.	5275398	Pteris vittata L.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Pteridaceae	2367	Pteris	2651676	Pteris vittata	5275398	NE
7938890	Ellipanthus tomentosus var. gibbosus (King) Leenh.	7938890	Ellipanthus tomentosus var. gibbosus (King) Leenh.	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Connaraceae	6669	Ellipanthus	7326618	Ellipanthus tomentosus	3687000	
7940555	Microsorum normale (D.Don) Ching	11173307	Lepisorus normalis (D.Don) C.F.Zhao, R.Wei & X.C.Zhang	40	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Lepisorus	2650523	Lepisorus normalis	11173307	NE
7971176	Sterculia shillinglawii subsp. malacophylla (K.Schum.) Tantra	7971176	Sterculia shillinglawii subsp. malacophylla (K.Schum.) Tantra	9	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Sterculia	3152129	Sterculia shillinglawii	7531802	
7994020	Gymnema syringifolium (Decne.) Boerl.	3577704	Gymnema inodorum (Lour.) Decne.	24	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Gymnema	3170352	Gymnema inodorum	3577704	NE
8005837	Hypnum lancifolium (Harv.) Müll.Hal.	2680604	Trismegistia lancifolia (Harv.) Broth.	1	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Pylaisiadelphaceae	5792188	Trismegistia	8196716	Trismegistia lancifolia	2680604	NE
8054826	Lycopodium sumatranum Alderw.	3990744	Huperzia sumatrana (Alderw.) Holub	7	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Lycopodiales	421	Lycopodiaceae	6725	Huperzia	2688450	Huperzia sumatrana	3990744	NE
8067471	Santaloides simplicifolium (Blume) Kuntze	7780480	Rourea minor (Gaertn.) Alston	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Connaraceae	6669	Rourea	3032534	Rourea minor	7780480	NE
8083783	Diospyros ferrea var. littorea (R.Br.) Bakh.	4070551	Diospyros littorea (R.Br.) Kosterm.	7	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ebenaceae	6709	Diospyros	3030169	Diospyros littorea	4070551	
8283639	Eugenia polyantha Barb.Rodr.	8283639	Eugenia polyantha Barb.Rodr.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Myrtaceae	5014	Eugenia	3177662	Eugenia polyantha	8283639	NE
8300187	Leucodon rufescens Reinw. & Hornsch.	2673655	Oedicladium rufescens (Reinw. & Hornsch.) Mitt.	1	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Myuriaceae	6347	Oedicladium	2673653	Oedicladium rufescens	2673655	NE
8395295	Elaeocarpus comatus C.T.White & W.D.Francis ex Lane-Poole	4031216	Elaeocarpus undulatus Warb.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Elaeocarpaceae	2435	Elaeocarpus	3152094	Elaeocarpus undulatus	4031216	NE
8424696	Dicranum blumei Nees	7348567	Dicranoloma blumei (Nees) Broth. ex Renauld	8	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Dicranales	1335	Dicranaceae	4635	Dicranoloma	2675536	Dicranoloma blumei	7348567	NE
8426602	Ficus consociata var. murtonii King	5570136	Ficus consociata Blume	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus consociata	5570136	
8703227	Odontosoria chinensis subsp. tenuifolia (Lam.) Fraser-Jenk. & Kandel	8703227	Odontosoria chinensis subsp. tenuifolia (Lam.) Fraser-Jenk. & Kandel	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Lindsaeaceae	3229266	Odontosoria	2650743	Odontosoria chinensis	2650747	
8802101	Trismegistia calderensis var. rigida (Mitt.) H.Akiyama	12202753	Trismegistia calderensis var. convoluta (Bosch & Sande Lac.) K.T.Yong, B.C.Tan & B.C.Ho	18	VARIETY	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Pylaisiadelphaceae	5792188	Trismegistia	8196716	Trismegistia calderensis	2680596	
9159618	Rapanea boemiensis var. littoralis Kaneh. & Hatus.	3720001	Myrsine rawacensis A.DC.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Myrsine	3169412	Myrsine rawacensis	3720001	
9187142	Diplasiolejeunea patelligera Herzog	9187142	Diplasiolejeunea patelligera Herzog	1	SPECIES	ACCEPTED	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Diplasiolejeunea	2688861	Diplasiolejeunea patelligera	9187142	NE
9209735	Trichomanes palmatifidum M	9209735	Trichomanes palmatifidum M	1	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Hymenophyllales	7228685	Hymenophyllaceae	2372	Trichomanes	2651238	Trichomanes palmatifidum	9209735	NE
12285694	Dysoxylum excelsum (Spreng.) Blume ex G.Don	11688456	Prasoxylon excelsum (Spreng.) Mabb.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Meliaceae	2397	Prasoxylon	7271468	Prasoxylon excelsum	11688456	NE
2646845	Spirogyra Link, 1820	2646845	Spirogyra Link, 1820	16	GENUS	ACCEPTED	Plantae	6	Charophyta	7819616	Zygnematophyceae	333	Zygnematales	642	Zygnemataceae	5350	Spirogyra	2646845			
2646941	Spirogyra jugalis (Dillwyn) Kütz.	2646941	Spirogyra jugalis (Dillwyn) Kütz.	1	SPECIES	ACCEPTED	Plantae	6	Charophyta	7819616	Zygnematophyceae	333	Zygnematales	642	Zygnemataceae	5350	Spirogyra	2646845	Spirogyra jugalis	2646941	NE
2650152	Botrychium Sw.	2650152	Botrychium Sw.	5	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Ophioglossales	393	Ophioglossaceae	6627	Botrychium	2650152			
2668355	Hypnea boergesenii T.Tanaka, 1941	2668382	Hypnea cervicornis J.Agardh	2	SPECIES	SYNONYM	Plantae	6	Rhodophyta	106	Florideophyceae	342	Gigartinales	1400	Cystocloniaceae	4932	Hypnea	2668293	Hypnea cervicornis	2668382	NE
2673308	Ctenidium (Schimp.) Mitt.	2673308	Ctenidium (Schimp.) Mitt.	6	GENUS	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Myuriaceae	6347	Ctenidium	2673308			
2677580	Orthomnion loheri Broth.	8330072	Orthomnion javense (M.Fleisch.) T.J.Kop.	1	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Bryales	1333	Mniaceae	8742	Orthomnion	2677571	Orthomnion javense	8330072	NE
2708413	Fimbristylis acicularis R.Br.	2708413	Fimbristylis acicularis R.Br.	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Fimbristylis	2708034	Fimbristylis acicularis	2708413	NE
2723253	Carex doniana Spreng.	2723253	Carex doniana Spreng.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex doniana	2723253	NE
2736450	Licuala orbicularis Becc.	2736450	Licuala orbicularis Becc.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Licuala	7830622	Licuala orbicularis	2736450	NE
2757602	Curcuma roscoeana Wall.	2757602	Curcuma roscoeana Wall.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Zingiberaceae	4687	Curcuma	2757518	Curcuma roscoeana	2757602	LC
2762360	Stachyphrynium cylindricum K.Schum.	2762352	Stachyphrynium latifolium (Blume) K.Schum.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Marantaceae	8784	Stachyphrynium	2762351	Stachyphrynium latifolium	2762352	NE
2785516	Echioglossum javanicum Blume	2785515	Cleisostoma javanicum (Blume) Garay	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Cleisostoma	2785451	Cleisostoma javanicum	2785515	NE
2789426	Trichotosia latifolia (Blume) Seidenf.	2789426	Trichotosia latifolia (Blume) Seidenf.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Trichotosia	2789344	Trichotosia latifolia	2789426	NE
2811606	Coelogyne exalata Ridl.	2811606	Coelogyne exalata Ridl.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Coelogyne	2811365	Coelogyne exalata	2811606	NE
